frame	index	y	tile	attr	x
7059	04	BF	84	01	10
7059	05	BF	85	01	18
7059	06	BF	86	01	20
7059	07	BF	87	01	28
7059	08	C7	88	01	10
7059	09	C7	89	01	18
7059	0A	C7	8A	01	20
7059	0B	C7	8B	01	28
7059	0C	CF	8C	01	10
7059	0D	CF	8D	01	18
7059	0E	CF	8E	01	20
7059	0F	CF	8F	01	28
7060	00	B7	80	01	10
7060	01	B7	81	01	18
7060	02	B7	82	01	20
7060	03	B7	83	01	28
7060	04	BF	84	01	10
7060	05	BF	85	01	18
7060	06	BF	86	01	20
7060	07	BF	87	01	28
7060	08	C7	88	01	10
7060	09	C7	89	01	18
7060	0A	C7	8A	01	20
7060	0B	C7	8B	01	28
7060	0C	CF	8C	01	10
7060	0D	CF	8D	01	18
7060	0E	CF	8E	01	20
7060	0F	CF	8F	01	28
7061	00	B7	80	01	10
7061	01	B7	81	01	18
7061	02	B7	82	01	20
7061	03	B7	83	01	28
7061	04	BF	84	01	10
7061	05	BF	85	01	18
7061	06	BF	86	01	20
7061	07	BF	87	01	28
7061	08	C7	88	01	10
7061	09	C7	89	01	18
7061	0A	C7	8A	01	20
7061	0B	C7	8B	01	28
7061	0C	CF	8C	01	10
7061	0D	CF	8D	01	18
7061	0E	CF	8E	01	20
7061	0F	CF	8F	01	28
7062	00	B7	80	01	10
7062	01	B7	81	01	18
7062	02	B7	82	01	20
7062	03	B7	83	01	28
7062	04	BF	84	01	10
7062	05	BF	85	01	18
7062	06	BF	86	01	20
7062	07	BF	87	01	28
7062	08	C7	88	01	10
7062	09	C7	89	01	18
7062	0A	C7	8A	01	20
7062	0B	C7	8B	01	28
7062	0C	CF	8C	01	10
7062	0D	CF	8D	01	18
7062	0E	CF	8E	01	20
7062	0F	CF	8F	01	28
7063	00	B7	80	01	10
7063	01	B7	81	01	18
7063	02	B7	82	01	20
7063	03	B7	83	01	28
7063	04	BF	84	01	10
7063	05	BF	85	01	18
7063	06	BF	86	01	20
7063	07	BF	87	01	28
7063	08	C7	88	01	10
7063	09	C7	89	01	18
7063	0A	C7	8A	01	20
7063	0B	C7	8B	01	28
7063	0C	CF	8C	01	10
7063	0D	CF	8D	01	18
7063	0E	CF	8E	01	20
7063	0F	CF	8F	01	28
7064	00	B7	80	01	10
7064	01	B7	81	01	18
7064	02	B7	82	01	20
7064	03	B7	83	01	28
7064	04	BF	84	01	10
7064	05	BF	85	01	18
7064	06	BF	86	01	20
7064	07	BF	87	01	28
7064	08	C7	88	01	10
7064	09	C7	89	01	18
7064	0A	C7	8A	01	20
7064	0B	C7	8B	01	28
7064	0C	CF	8C	01	10
7064	0D	CF	8D	01	18
7064	0E	CF	8E	01	20
7064	0F	CF	8F	01	28
7065	00	B7	80	01	10
7065	01	B7	81	01	18
7065	02	B7	82	01	20
7065	03	B7	83	01	28
7065	04	BF	84	01	10
7065	05	BF	85	01	18
7065	06	BF	86	01	20
7065	07	BF	87	01	28
7065	08	C7	88	01	10
7065	09	C7	89	01	18
7065	0A	C7	8A	01	20
7065	0B	C7	8B	01	28
7065	0C	CF	8C	01	10
7065	0D	CF	8D	01	18
7065	0E	CF	8E	01	20
7065	0F	CF	8F	01	28
7066	00	B7	80	01	10
7066	01	B7	81	01	18
7066	02	B7	82	01	20
7066	03	B7	83	01	28
7066	04	BF	84	01	10
7066	05	BF	85	01	18
7066	06	BF	86	01	20
7066	07	BF	87	01	28
7066	08	C7	88	01	10
7066	09	C7	89	01	18
7066	0A	C7	8A	01	20
7066	0B	C7	8B	01	28
7066	0C	CF	8C	01	10
7066	0D	CF	8D	01	18
7066	0E	CF	8E	01	20
7066	0F	CF	8F	01	28
7066	10	70	1F	00	C4
7066	18	70	20	40	D4
7066	1D	70	20	00	CC
7066	25	70	1F	40	DC
7067	00	B7	80	01	10
7067	01	B7	81	01	18
7067	02	B7	82	01	20
7067	03	B7	83	01	28
7067	04	BF	84	01	10
7067	05	BF	85	01	18
7067	06	BF	86	01	20
7067	07	BF	87	01	28
7067	08	C7	88	01	10
7067	09	C7	89	01	18
7067	0A	C7	8A	01	20
7067	0B	C7	8B	01	28
7067	0C	CF	8C	01	10
7067	0D	CF	8D	01	18
7067	0E	CF	8E	01	20
7067	0F	CF	8F	01	28
7068	00	B7	80	01	10
7068	01	B7	81	01	18
7068	02	B7	82	01	20
7068	03	B7	83	01	28
7068	04	BF	84	01	10
7068	05	BF	85	01	18
7068	06	BF	86	01	20
7068	07	BF	87	01	28
7068	08	C7	88	01	10
7068	09	C7	89	01	18
7068	0A	C7	8A	01	20
7068	0B	C7	8B	01	28
7068	0C	CF	8C	01	10
7068	0D	CF	8D	01	18
7068	0E	CF	8E	01	20
7068	0F	CF	8F	01	28
7069	00	B7	80	01	10
7069	01	B7	81	01	18
7069	02	B7	82	01	20
7069	03	B7	83	01	28
7069	04	BF	84	01	10
7069	05	BF	85	01	18
7069	06	BF	86	01	20
7069	07	BF	87	01	28
7069	08	C7	88	01	10
7069	09	C7	89	01	18
7069	0A	C7	8A	01	20
7069	0B	C7	8B	01	28
7069	0C	CF	8C	01	10
7069	0D	CF	8D	01	18
7069	0E	CF	8E	01	20
7069	0F	CF	8F	01	28
7069	27	73	17	00	BE
7069	2F	73	18	40	CE
7069	34	73	18	00	C6
7069	3C	73	17	40	D6
7070	00	B7	80	01	10
7070	01	B7	81	01	18
7070	02	B7	82	01	20
7070	03	B7	83	01	28
7070	04	BF	84	01	10
7070	05	BF	85	01	18
7070	06	BF	86	01	20
7070	07	BF	87	01	28
7070	08	C7	88	01	10
7070	09	C7	89	01	18
7070	0A	C7	8A	01	20
7070	0B	C7	8B	01	28
7070	0C	CF	8C	01	10
7070	0D	CF	8D	01	18
7070	0E	CF	8E	01	20
7070	0F	CF	8F	01	28
7070	11	74	18	00	C4
7070	19	74	17	40	D4
7070	34	74	17	00	BC
7070	3C	74	18	40	CC
7071	00	B7	80	01	10
7071	01	B7	81	01	18
7071	02	B7	82	01	20
7071	03	B7	83	01	28
7071	04	BF	84	01	10
7071	05	BF	85	01	18
7071	06	BF	86	01	20
7071	07	BF	87	01	28
7071	08	C7	88	01	10
7071	09	C7	89	01	18
7071	0A	C7	8A	01	20
7071	0B	C7	8B	01	28
7071	0C	CF	8C	01	10
7071	0D	CF	8D	01	18
7071	0E	CF	8E	01	20
7071	0F	CF	8F	01	28
7071	11	75	1F	00	BB
7071	19	75	20	40	CB
7071	1E	75	20	00	C3
7071	26	75	1F	40	D3
7072	00	B7	80	01	10
7072	01	B7	81	01	18
7072	02	B7	82	01	20
7072	03	B7	83	01	28
7072	04	BF	84	01	10
7072	05	BF	85	01	18
7072	06	BF	86	01	20
7072	07	BF	87	01	28
7072	08	C7	88	01	10
7072	09	C7	89	01	18
7072	0A	C7	8A	01	20
7072	0B	C7	8B	01	28
7072	0C	CF	8C	01	10
7072	0D	CF	8D	01	18
7072	0E	CF	8E	01	20
7072	0F	CF	8F	01	28
7072	1E	76	1F	00	B8
7072	26	76	20	40	C8
7072	2B	76	20	00	C0
7072	33	76	1F	40	D0
7073	00	B7	80	01	10
7073	01	B7	81	01	18
7073	02	B7	82	01	20
7073	03	B7	83	01	28
7073	04	BF	84	01	10
7073	05	BF	85	01	18
7073	06	BF	86	01	20
7073	07	BF	87	01	28
7073	08	C7	88	01	10
7073	09	C7	89	01	18
7073	0A	C7	8A	01	20
7073	0B	C7	8B	01	28
7073	0C	CF	8C	01	10
7073	0D	CF	8D	01	18
7073	0E	CF	8E	01	20
7073	0F	CF	8F	01	28
7073	15	74	29	00	C8
7073	2B	74	27	00	B8
7073	38	74	28	00	C0
7074	00	B7	80	01	10
7074	01	B7	81	01	18
7074	02	B7	82	01	20
7074	03	B7	83	01	28
7074	04	BF	84	01	10
7074	05	BF	85	01	18
7074	06	BF	86	01	20
7074	07	BF	87	01	28
7074	08	C7	88	01	10
7074	09	C7	89	01	18
7074	0A	C7	8A	01	20
7074	0B	C7	8B	01	28
7074	0C	CF	8C	01	10
7074	0D	CF	8D	01	18
7074	0E	CF	8E	01	20
7074	0F	CF	8F	01	28
7074	12	75	29	00	C4
7074	28	75	27	00	B4
7074	35	75	28	00	BC
7075	00	B7	80	01	10
7075	01	B7	81	01	18
7075	02	B7	82	01	20
7075	03	B7	83	01	28
7075	04	BF	84	01	10
7075	05	BF	85	01	18
7075	06	BF	86	01	20
7075	07	BF	87	01	28
7075	08	C7	88	01	10
7075	09	C7	89	01	18
7075	0A	C7	8A	01	20
7075	0B	C7	8B	01	28
7075	0C	CF	8C	01	10
7075	0D	CF	8D	01	18
7075	0E	CF	8E	01	20
7075	0F	CF	8F	01	28
7075	12	77	18	00	B1
7075	1A	77	17	40	C1
7075	35	77	17	00	A9
7075	3D	77	18	40	B9
7076	00	B7	80	01	10
7076	01	B7	81	01	18
7076	02	B7	82	01	20
7076	03	B7	83	01	28
7076	04	BF	84	01	10
7076	05	BF	85	01	18
7076	06	BF	86	01	20
7076	07	BF	87	01	28
7076	08	C7	88	01	10
7076	09	C7	89	01	18
7076	0A	C7	8A	01	20
7076	0B	C7	8B	01	28
7076	0C	CF	8C	01	10
7076	0D	CF	8D	01	18
7076	0E	CF	8E	01	20
7076	0F	CF	8F	01	28
7076	12	76	17	00	A4
7076	1A	76	18	40	B4
7076	1F	76	18	00	AC
7076	27	76	17	40	BC
7077	00	B7	80	01	10
7077	01	B7	81	01	18
7077	02	B7	82	01	20
7077	03	B7	83	01	28
7077	04	BF	84	01	10
7077	05	BF	85	01	18
7077	06	BF	86	01	20
7077	07	BF	87	01	28
7077	08	C7	88	01	10
7077	09	C7	89	01	18
7077	0A	C7	8A	01	20
7077	0B	C7	8B	01	28
7077	0C	CF	8C	01	10
7077	0D	CF	8D	01	18
7077	0E	CF	8E	01	20
7077	0F	CF	8F	01	28
7077	1F	75	1F	00	A0
7077	27	75	20	40	B0
7077	2C	75	20	00	A8
7077	34	75	1F	40	B8
7078	00	B7	80	01	10
7078	01	B7	81	01	18
7078	02	B7	82	01	20
7078	03	B7	83	01	28
7078	04	BF	84	01	10
7078	05	BF	85	01	18
7078	06	BF	86	01	20
7078	07	BF	87	01	28
7078	08	C7	88	01	10
7078	09	C7	89	01	18
7078	0A	C7	8A	01	20
7078	0B	C7	8B	01	28
7078	0C	CF	8C	01	10
7078	0D	CF	8D	01	18
7078	0E	CF	8E	01	20
7078	0F	CF	8F	01	28
7078	11	74	1F	40	B2
7078	2C	74	1F	00	9A
7078	34	74	20	40	AA
7078	39	74	20	00	A2
7079	00	B7	80	01	10
7079	01	B7	81	01	18
7079	02	B7	82	01	20
7079	03	B7	83	01	28
7079	04	BF	84	01	10
7079	05	BF	85	01	18
7079	06	BF	86	01	20
7079	07	BF	87	01	28
7079	08	C7	88	01	10
7079	09	C7	89	01	18
7079	0A	C7	8A	01	20
7079	0B	C7	8B	01	28
7079	0C	CF	8C	01	10
7079	0D	CF	8D	01	18
7079	0E	CF	8E	01	20
7079	0F	CF	8F	01	28
7079	13	70	29	00	A7
7079	29	70	27	00	97
7079	36	70	28	00	9F
7080	00	B7	80	01	10
7080	01	B7	81	01	18
7080	02	B7	82	01	20
7080	03	B7	83	01	28
7080	04	BF	84	01	10
7080	05	BF	85	01	18
7080	06	BF	86	01	20
7080	07	BF	87	01	28
7080	08	C7	88	01	10
7080	09	C7	89	01	18
7080	0A	C7	8A	01	20
7080	0B	C7	8B	01	28
7080	0C	CF	8C	01	10
7080	0D	CF	8D	01	18
7080	0E	CF	8E	01	20
7080	0F	CF	8F	01	28
7081	00	B7	80	01	10
7081	01	B7	81	01	18
7081	02	B7	82	01	20
7081	03	B7	83	01	28
7081	04	BF	84	01	10
7081	05	BF	85	01	18
7081	06	BF	86	01	20
7081	07	BF	87	01	28
7081	08	C7	88	01	10
7081	09	C7	89	01	18
7081	0A	C7	8A	01	20
7081	0B	C7	8B	01	28
7081	0C	CF	8C	01	10
7081	0D	CF	8D	01	18
7081	0E	CF	8E	01	20
7081	0F	CF	8F	01	28
7081	13	71	17	00	82
7081	1B	71	18	40	92
7081	20	71	18	00	8A
7081	28	71	17	40	9A
7082	00	B7	80	01	10
7082	01	B7	81	01	18
7082	02	B7	82	01	20
7082	03	B7	83	01	28
7082	04	BF	84	01	10
7082	05	BF	85	01	18
7082	06	BF	86	01	20
7082	07	BF	87	01	28
7082	08	C7	88	01	10
7082	09	C7	89	01	18
7082	0A	C7	8A	01	20
7082	0B	C7	8B	01	28
7082	0C	CF	8C	01	10
7082	0D	CF	8D	01	18
7082	0E	CF	8E	01	20
7082	0F	CF	8F	01	28
7082	20	70	17	00	7A
7082	28	70	18	40	8A
7082	2D	70	18	00	82
7082	35	70	17	40	92
7083	00	B7	80	01	10
7083	01	B7	81	01	18
7083	02	B7	82	01	20
7083	03	B7	83	01	28
7083	04	BF	84	01	10
7083	05	BF	85	01	18
7083	06	BF	86	01	20
7083	07	BF	87	01	28
7083	08	C7	88	01	10
7083	09	C7	89	01	18
7083	0A	C7	8A	01	20
7083	0B	C7	8B	01	28
7083	0C	CF	8C	01	10
7083	0D	CF	8D	01	18
7083	0E	CF	8E	01	20
7083	0F	CF	8F	01	28
7084	00	B7	80	01	10
7084	01	B7	81	01	18
7084	02	B7	82	01	20
7084	03	B7	83	01	28
7084	04	BF	84	01	10
7084	05	BF	85	01	18
7084	06	BF	86	01	20
7084	07	BF	87	01	28
7084	08	C7	88	01	10
7084	09	C7	89	01	18
7084	0A	C7	8A	01	20
7084	0B	C7	8B	01	28
7084	0C	CF	8C	01	10
7084	0D	CF	8D	01	18
7084	0E	CF	8E	01	20
7084	0F	CF	8F	01	28
7085	00	B7	80	01	10
7085	01	B7	81	01	18
7085	02	B7	82	01	20
7085	03	B7	83	01	28
7085	04	BF	84	01	10
7085	05	BF	85	01	18
7085	06	BF	86	01	20
7085	07	BF	87	01	28
7085	08	C7	88	01	10
7085	09	C7	89	01	18
7085	0A	C7	8A	01	20
7085	0B	C7	8B	01	28
7085	0C	CF	8C	01	10
7085	0D	CF	8D	01	18
7085	0E	CF	8E	01	20
7085	0F	CF	8F	01	28
7086	00	B7	80	01	10
7086	01	B7	81	01	18
7086	02	B7	82	01	20
7086	03	B7	83	01	28
7086	04	BF	84	01	10
7086	05	BF	85	01	18
7086	06	BF	86	01	20
7086	07	BF	87	01	28
7086	08	C7	88	01	10
7086	09	C7	89	01	18
7086	0A	C7	8A	01	20
7086	0B	C7	8B	01	28
7086	0C	CF	8C	01	10
7086	0D	CF	8D	01	18
7086	0E	CF	8E	01	20
7086	0F	CF	8F	01	28
7087	00	B7	80	01	10
7087	01	B7	81	01	18
7087	02	B7	82	01	20
7087	03	B7	83	01	28
7087	04	BF	84	01	10
7087	05	BF	85	01	18
7087	06	BF	86	01	20
7087	07	BF	87	01	28
7087	08	C7	88	01	10
7087	09	C7	89	01	18
7087	0A	C7	8A	01	20
7087	0B	C7	8B	01	28
7087	0C	CF	8C	01	10
7087	0D	CF	8D	01	18
7087	0E	CF	8E	01	20
7087	0F	CF	8F	01	28
7088	00	B7	80	01	10
7088	01	B7	81	01	18
7088	02	B7	82	01	20
7088	03	B7	83	01	28
7088	04	BF	84	01	10
7088	05	BF	85	01	18
7088	06	BF	86	01	20
7088	07	BF	87	01	28
7088	08	C7	88	01	10
7088	09	C7	89	01	18
7088	0A	C7	8A	01	20
7088	0B	C7	8B	01	28
7088	0C	CF	8C	01	10
7088	0D	CF	8D	01	18
7088	0E	CF	8E	01	20
7088	0F	CF	8F	01	28
7089	00	B7	80	01	10
7089	01	B7	81	01	18
7089	02	B7	82	01	20
7089	03	B7	83	01	28
7089	04	BF	84	01	10
7089	05	BF	85	01	18
7089	06	BF	86	01	20
7089	07	BF	87	01	28
7089	08	C7	88	01	10
7089	09	C7	89	01	18
7089	0A	C7	8A	01	20
7089	0B	C7	8B	01	28
7089	0C	CF	8C	01	10
7089	0D	CF	8D	01	18
7089	0E	CF	8E	01	20
7089	0F	CF	8F	01	28
7090	00	B7	80	01	10
7090	01	B7	81	01	18
7090	02	B7	82	01	20
7090	03	B7	83	01	28
7090	04	BF	84	01	10
7090	05	BF	85	01	18
7090	06	BF	86	01	20
7090	07	BF	87	01	28
7090	08	C7	88	01	10
7090	09	C7	89	01	18
7090	0A	C7	8A	01	20
7090	0B	C7	8B	01	28
7090	0C	CF	8C	01	10
7090	0D	CF	8D	01	18
7090	0E	CF	8E	01	20
7090	0F	CF	8F	01	28
7091	00	B7	80	01	10
7091	01	B7	81	01	18
7091	02	B7	82	01	20
7091	03	B7	83	01	28
7091	04	BF	84	01	10
7091	05	BF	85	01	18
7091	06	BF	86	01	20
7091	07	BF	87	01	28
7091	08	C7	88	01	10
7091	09	C7	89	01	18
7091	0A	C7	8A	01	20
7091	0B	C7	8B	01	28
7091	0C	CF	8C	01	10
7091	0D	CF	8D	01	18
7091	0E	CF	8E	01	20
7091	0F	CF	8F	01	28
7092	00	B7	80	01	10
7092	01	B7	81	01	18
7092	02	B7	82	01	20
7092	03	B7	83	01	28
7092	04	BF	84	01	10
7092	05	BF	85	01	18
7092	06	BF	86	01	20
7092	07	BF	87	01	28
7092	08	C7	88	01	10
7092	09	C7	89	01	18
7092	0A	C7	8A	01	20
7092	0B	C7	8B	01	28
7092	0C	CF	8C	01	10
7092	0D	CF	8D	01	18
7092	0E	CF	8E	01	20
7092	0F	CF	8F	01	28
7093	00	B7	80	01	10
7093	01	B7	81	01	18
7093	02	B7	82	01	20
7093	03	B7	83	01	28
7093	04	BF	84	01	10
7093	05	BF	85	01	18
7093	06	BF	86	01	20
7093	07	BF	87	01	28
7093	08	C7	88	01	10
7093	09	C7	89	01	18
7093	0A	C7	8A	01	20
7093	0B	C7	8B	01	28
7093	0C	CF	8C	01	10
7093	0D	CF	8D	01	18
7093	0E	CF	8E	01	20
7093	0F	CF	8F	01	28
7094	00	B7	80	01	10
7094	01	B7	81	01	18
7094	02	B7	82	01	20
7094	03	B7	83	01	28
7094	04	BF	84	01	10
7094	05	BF	85	01	18
7094	06	BF	86	01	20
7094	07	BF	87	01	28
7094	08	C7	88	01	10
7094	09	C7	89	01	18
7094	0A	C7	8A	01	20
7094	0B	C7	8B	01	28
7094	0C	CF	8C	01	10
7094	0D	CF	8D	01	18
7094	0E	CF	8E	01	20
7094	0F	CF	8F	01	28
7095	00	B7	80	01	10
7095	01	B7	81	01	18
7095	02	B7	82	01	20
7095	03	B7	83	01	28
7095	04	BF	84	01	10
7095	05	BF	85	01	18
7095	06	BF	86	01	20
7095	07	BF	87	01	28
7095	08	C7	88	01	10
7095	09	C7	89	01	18
7095	0A	C7	8A	01	20
7095	0B	C7	8B	01	28
7095	0C	CF	8C	01	10
7095	0D	CF	8D	01	18
7095	0E	CF	8E	01	20
7095	0F	CF	8F	01	28
7096	00	B7	80	01	10
7096	01	B7	81	01	18
7096	02	B7	82	01	20
7096	03	B7	83	01	28
7096	04	BF	84	01	10
7096	05	BF	85	01	18
7096	06	BF	86	01	20
7096	07	BF	87	01	28
7096	08	C7	88	01	10
7096	09	C7	89	01	18
7096	0A	C7	8A	01	20
7096	0B	C7	8B	01	28
7096	0C	CF	8C	01	10
7096	0D	CF	8D	01	18
7096	0E	CF	8E	01	20
7096	0F	CF	8F	01	28
7097	00	B7	80	01	10
7097	01	B7	81	01	18
7097	02	B7	82	01	20
7097	03	B7	83	01	28
7097	04	BF	84	01	10
7097	05	BF	85	01	18
7097	06	BF	86	01	20
7097	07	BF	87	01	28
7097	08	C7	88	01	10
7097	09	C7	89	01	18
7097	0A	C7	8A	01	20
7097	0B	C7	8B	01	28
7097	0C	CF	8C	01	10
7097	0D	CF	8D	01	18
7097	0E	CF	8E	01	20
7097	0F	CF	8F	01	28
7098	00	B7	80	01	10
7098	01	B7	81	01	18
7098	02	B7	82	01	20
7098	03	B7	83	01	28
7098	04	BF	84	01	10
7098	05	BF	85	01	18
7098	06	BF	86	01	20
7098	07	BF	87	01	28
7098	08	C7	88	01	10
7098	09	C7	89	01	18
7098	0A	C7	8A	01	20
7098	0B	C7	8B	01	28
7098	0C	CF	8C	01	10
7098	0D	CF	8D	01	18
7098	0E	CF	8E	01	20
7098	0F	CF	8F	01	28
7099	00	B7	80	01	10
7099	01	B7	81	01	18
7099	02	B7	82	01	20
7099	03	B7	83	01	28
7099	04	BF	84	01	10
7099	05	BF	85	01	18
7099	06	BF	86	01	20
7099	07	BF	87	01	28
7099	08	C7	88	01	10
7099	09	C7	89	01	18
7099	0A	C7	8A	01	20
7099	0B	C7	8B	01	28
7099	0C	CF	8C	01	10
7099	0D	CF	8D	01	18
7099	0E	CF	8E	01	20
7099	0F	CF	8F	01	28
7100	00	B7	80	01	10
7100	01	B7	81	01	18
7100	02	B7	82	01	20
7100	03	B7	83	01	28
7100	04	BF	84	01	10
7100	05	BF	85	01	18
7100	06	BF	86	01	20
7100	07	BF	87	01	28
7100	08	C7	88	01	10
7100	09	C7	89	01	18
7100	0A	C7	8A	01	20
7100	0B	C7	8B	01	28
7100	0C	CF	8C	01	10
7100	0D	CF	8D	01	18
7100	0E	CF	8E	01	20
7100	0F	CF	8F	01	28
7101	00	B7	80	01	10
7101	01	B7	81	01	18
7101	02	B7	82	01	20
7101	03	B7	83	01	28
7101	04	BF	84	01	10
7101	05	BF	85	01	18
7101	06	BF	86	01	20
7101	07	BF	87	01	28
7101	08	C7	88	01	10
7101	09	C7	89	01	18
7101	0A	C7	8A	01	20
7101	0B	C7	8B	01	28
7101	0C	CF	8C	01	10
7101	0D	CF	8D	01	18
7101	0E	CF	8E	01	20
7101	0F	CF	8F	01	28
7102	00	B7	80	01	10
7102	01	B7	81	01	18
7102	02	B7	82	01	20
7102	03	B7	83	01	28
7102	04	BF	84	01	10
7102	05	BF	85	01	18
7102	06	BF	86	01	20
7102	07	BF	87	01	28
7102	08	C7	88	01	10
7102	09	C7	89	01	18
7102	0A	C7	8A	01	20
7102	0B	C7	8B	01	28
7102	0C	CF	8C	01	10
7102	0D	CF	8D	01	18
7102	0E	CF	8E	01	20
7102	0F	CF	8F	01	28
7103	00	B7	80	01	10
7103	01	B7	81	01	18
7103	02	B7	82	01	20
7103	03	B7	83	01	28
7103	04	BF	84	01	10
7103	05	BF	85	01	18
7103	06	BF	86	01	20
7103	07	BF	87	01	28
7103	08	C7	88	01	10
7103	09	C7	89	01	18
7103	0A	C7	8A	01	20
7103	0B	C7	8B	01	28
7103	0C	CF	8C	01	10
7103	0D	CF	8D	01	18
7103	0E	CF	8E	01	20
7103	0F	CF	8F	01	28
7103	34	7C	0E	00	59
7104	00	B7	80	01	10
7104	01	B7	81	01	18
7104	02	B7	82	01	20
7104	03	B7	83	01	28
7104	04	BF	84	01	10
7104	05	BF	85	01	18
7104	06	BF	86	01	20
7104	07	BF	87	01	28
7104	08	C7	88	01	10
7104	09	C7	89	01	18
7104	0A	C7	8A	01	20
7104	0B	C7	8B	01	28
7104	0C	CF	8C	01	10
7104	0D	CF	8D	01	18
7104	0E	CF	8E	01	20
7104	0F	CF	8F	01	28
7104	11	7C	0E	00	59
7105	00	B7	80	01	10
7105	01	B7	81	01	18
7105	02	B7	82	01	20
7105	03	B7	83	01	28
7105	04	BF	84	01	10
7105	05	BF	85	01	18
7105	06	BF	86	01	20
7105	07	BF	87	01	28
7105	08	C7	88	01	10
7105	09	C7	89	01	18
7105	0A	C7	8A	01	20
7105	0B	C7	8B	01	28
7105	0C	CF	8C	01	10
7105	0D	CF	8D	01	18
7105	0E	CF	8E	01	20
7105	0F	CF	8F	01	28
7105	1E	7C	0F	00	59
7106	00	B7	80	01	10
7106	01	B7	81	01	18
7106	02	B7	82	01	20
7106	03	B7	83	01	28
7106	04	BF	84	01	10
7106	05	BF	85	01	18
7106	06	BF	86	01	20
7106	07	BF	87	01	28
7106	08	C7	88	01	10
7106	09	C7	89	01	18
7106	0A	C7	8A	01	20
7106	0B	C7	8B	01	28
7106	0C	CF	8C	01	10
7106	0D	CF	8D	01	18
7106	0E	CF	8E	01	20
7106	0F	CF	8F	01	28
7106	2B	7C	0F	00	59
7107	00	B7	80	01	10
7107	01	B7	81	01	18
7107	02	B7	82	01	20
7107	03	B7	83	01	28
7107	04	BF	84	01	10
7107	05	BF	85	01	18
7107	06	BF	86	01	20
7107	07	BF	87	01	28
7107	08	C7	88	01	10
7107	09	C7	89	01	18
7107	0A	C7	8A	01	20
7107	0B	C7	8B	01	28
7107	0C	CF	8C	01	10
7107	0D	CF	8D	01	18
7107	0E	CF	8E	01	20
7107	0F	CF	8F	01	28
7107	15	78	10	00	55
7107	22	78	10	40	5D
7107	2F	80	10	80	55
7107	3C	80	10	C0	5D
7108	00	B7	80	01	10
7108	01	B7	81	01	18
7108	02	B7	82	01	20
7108	03	B7	83	01	28
7108	04	BF	84	01	10
7108	05	BF	85	01	18
7108	06	BF	86	01	20
7108	07	BF	87	01	28
7108	08	C7	88	01	10
7108	09	C7	89	01	18
7108	0A	C7	8A	01	20
7108	0B	C7	8B	01	28
7108	0C	CF	8C	01	10
7108	0D	CF	8D	01	18
7108	0E	CF	8E	01	20
7108	0F	CF	8F	01	28
7108	12	78	10	00	55
7108	1F	78	10	40	5D
7108	2C	80	10	80	55
7108	39	80	10	C0	5D
7109	00	B7	80	01	10
7109	01	B7	81	01	18
7109	02	B7	82	01	20
7109	03	B7	83	01	28
7109	04	BF	84	01	10
7109	05	BF	85	01	18
7109	06	BF	86	01	20
7109	07	BF	87	01	28
7109	08	C7	88	01	10
7109	09	C7	89	01	18
7109	0A	C7	8A	01	20
7109	0B	C7	8B	01	28
7109	0C	CF	8C	01	10
7109	0D	CF	8D	01	18
7109	0E	CF	8E	01	20
7109	0F	CF	8F	01	28
7109	16	7C	09	00	59
7109	1A	84	06	80	51
7109	1F	74	06	00	51
7109	23	74	06	40	61
7109	27	84	06	C0	61
7109	2C	74	07	00	59
7109	30	84	07	80	59
7109	39	7C	08	00	51
7109	3D	7C	08	40	61
7110	00	B7	80	01	10
7110	01	B7	81	01	18
7110	02	B7	82	01	20
7110	03	B7	83	01	28
7110	04	BF	84	01	10
7110	05	BF	85	01	18
7110	06	BF	86	01	20
7110	07	BF	87	01	28
7110	08	C7	88	01	10
7110	09	C7	89	01	18
7110	0A	C7	8A	01	20
7110	0B	C7	8B	01	28
7110	0C	CF	8C	01	10
7110	0D	CF	8D	01	18
7110	0E	CF	8E	01	20
7110	0F	CF	8F	01	28
7110	16	7C	08	00	51
7110	1A	7C	08	40	61
7110	23	7C	09	00	59
7110	27	84	06	80	51
7110	2C	74	06	00	51
7110	30	74	06	40	61
7110	34	84	06	C0	61
7110	39	74	07	00	59
7110	3D	84	07	80	59
7111	00	B7	80	01	10
7111	01	B7	81	01	18
7111	02	B7	82	01	20
7111	03	B7	83	01	28
7111	04	BF	84	01	10
7111	05	BF	85	01	18
7111	06	BF	86	01	20
7111	07	BF	87	01	28
7111	08	C7	88	01	10
7111	09	C7	89	01	18
7111	0A	C7	8A	01	20
7111	0B	C7	8B	01	28
7111	0C	CF	8C	01	10
7111	0D	CF	8D	01	18
7111	0E	CF	8E	01	20
7111	0F	CF	8F	01	28
7111	11	84	0B	80	59
7111	1A	7C	0C	00	51
7111	1E	7C	0C	40	61
7111	27	7C	0D	00	59
7111	2B	84	0A	C0	61
7111	30	74	0A	00	51
7111	34	74	0A	40	61
7111	38	84	0A	80	51
7111	3D	74	0B	00	59
7112	00	B7	80	01	10
7112	01	B7	81	01	18
7112	02	B7	82	01	20
7112	03	B7	83	01	28
7112	04	BF	84	01	10
7112	05	BF	85	01	18
7112	06	BF	86	01	20
7112	07	BF	87	01	28
7112	08	C7	88	01	10
7112	09	C7	89	01	18
7112	0A	C7	8A	01	20
7112	0B	C7	8B	01	28
7112	0C	CF	8C	01	10
7112	0D	CF	8D	01	18
