frame	pc	address	value
6900	FDBA	8000	87
6900	FDC2	8001	19
6900	FDA9	8000	86
6900	FDB1	8001	28
6900	FDBA	8000	87
6900	FDC2	8001	29
6900	FDA9	8000	86
6900	FDB1	8001	28
6900	FDBA	8000	87
6900	FDC2	8001	29
6900	F9B3	8000	80
6900	F9B9	8001	FC
6900	F9BE	8000	81
6900	F9C4	8001	14
6900	F9C9	8000	82
6900	F9CF	8001	A2
6900	F9D4	8000	83
6900	F9DA	8001	01
6900	F9DF	8000	84
6900	F9E5	8001	02
6900	F9EA	8000	85
6900	F9F0	8001	14
6900	F8DB	8000	87
6900	F9B3	8000	80
6900	F9B9	8001	FC
6900	F9BE	8000	81
6900	F9C4	8001	14
6900	F9C9	8000	82
6900	F9CF	8001	00
6900	F9D4	8000	83
6900	F9DA	8001	01
6900	F9DF	8000	84
6900	F9E5	8001	02
6900	F9EA	8000	85
6900	F9F0	8001	14
6900	F8DB	8000	87
6901	FA23	8000	80
6901	FA29	8001	FC
6901	FA2E	8000	81
6901	FA34	8001	E2
6901	FA39	8000	82
6901	FA3F	8001	A2
6901	FA44	8000	83
6901	FA4A	8001	35
6901	FA4F	8000	84
6901	FA55	8001	B7
6901	FA5A	8000	85
6901	FA60	8001	BD
6901	FADD	8000	86
6901	FAE2	8001	18
6901	FAE9	8000	87
6901	FAEE	8001	19
6901	FAF8	8000	86
6901	FAFE	8001	28
6901	FB05	8000	87
6901	FB0B	8001	29
6901	FDA9	8000	86
6901	FDB1	8001	06
6901	FDBA	8000	87
6901	FDC2	8001	07
6901	FC3F	8000	86
6901	FC48	8001	06
6901	FC4F	8000	87
6901	FC58	8001	07
6901	FDA9	8000	86
6901	FDB1	8001	18
6901	FDBA	8000	87
6901	FDC2	8001	19
6901	FDA9	8000	86
6901	FDB1	8001	28
6901	FDBA	8000	87
6901	FDC2	8001	29
6901	FDA9	8000	86
6901	FDB1	8001	28
6901	FDBA	8000	87
6901	FDC2	8001	29
6901	F9B3	8000	80
6901	F9B9	8001	FC
6901	F9BE	8000	81
6901	F9C4	8001	14
6901	F9C9	8000	82
6901	F9CF	8001	A2
6901	F9D4	8000	83
6901	F9DA	8001	01
6901	F9DF	8000	84
6901	F9E5	8001	02
6901	F9EA	8000	85
6901	F9F0	8001	14
6901	F8DB	8000	87
6901	F9B3	8000	80
6901	F9B9	8001	FC
6901	F9BE	8000	81
6901	F9C4	8001	14
6901	F9C9	8000	82
6901	F9CF	8001	00
6901	F9D4	8000	83
6901	F9DA	8001	01
6901	F9DF	8000	84
6901	F9E5	8001	02
6901	F9EA	8000	85
6901	F9F0	8001	14
6901	F8DB	8000	87
6902	FA23	8000	80
6902	FA29	8001	FC
6902	FA2E	8000	81
6902	FA34	8001	E2
6902	FA39	8000	82
6902	FA3F	8001	A2
6902	FA44	8000	83
6902	FA4A	8001	35
6902	FA4F	8000	84
6902	FA55	8001	B7
6902	FA5A	8000	85
6902	FA60	8001	BD
6902	FADD	8000	86
6902	FAE2	8001	18
6902	FAE9	8000	87
6902	FAEE	8001	19
6902	FAF8	8000	86
6902	FAFE	8001	28
6902	FB05	8000	87
6902	FB0B	8001	29
6902	FDA9	8000	86
6902	FDB1	8001	06
6902	FDBA	8000	87
6902	FDC2	8001	07
6902	FC3F	8000	86
6902	FC48	8001	06
6902	FC4F	8000	87
6902	FC58	8001	07
6902	FDA9	8000	86
6902	FDB1	8001	18
6902	FDBA	8000	87
6902	FDC2	8001	19
6902	FDA9	8000	86
6902	FDB1	8001	28
6902	FDBA	8000	87
6902	FDC2	8001	29
6902	FDA9	8000	86
6902	FDB1	8001	28
6902	FDBA	8000	87
6902	FDC2	8001	29
6902	F9B3	8000	80
6902	F9B9	8001	FC
6902	F9BE	8000	81
6902	F9C4	8001	14
6902	F9C9	8000	82
6902	F9CF	8001	A2
6902	F9D4	8000	83
6902	F9DA	8001	01
6902	F9DF	8000	84
6902	F9E5	8001	02
6902	F9EA	8000	85
6902	F9F0	8001	14
6902	F8DB	8000	87
6902	F9B3	8000	80
6902	F9B9	8001	FC
6902	F9BE	8000	81
6902	F9C4	8001	14
6902	F9C9	8000	82
6902	F9CF	8001	00
6902	F9D4	8000	83
6902	F9DA	8001	01
6902	F9DF	8000	84
6902	F9E5	8001	02
6902	F9EA	8000	85
6902	F9F0	8001	14
6902	F8DB	8000	87
6903	FA23	8000	80
6903	FA29	8001	FC
6903	FA2E	8000	81
6903	FA34	8001	E2
6903	FA39	8000	82
6903	FA3F	8001	A2
6903	FA44	8000	83
6903	FA4A	8001	35
6903	FA4F	8000	84
6903	FA55	8001	B7
6903	FA5A	8000	85
6903	FA60	8001	BD
6903	FADD	8000	86
6903	FAE2	8001	18
6903	FAE9	8000	87
6903	FAEE	8001	19
6903	FAF8	8000	86
6903	FAFE	8001	28
6903	FB05	8000	87
6903	FB0B	8001	29
6903	FDA9	8000	86
6903	FDB1	8001	06
6903	FDBA	8000	87
6903	FDC2	8001	07
6903	FC3F	8000	86
6903	FC48	8001	06
6903	FC4F	8000	87
6903	FC58	8001	07
6903	FDA9	8000	86
6903	FDB1	8001	18
6903	FDBA	8000	87
6903	FDC2	8001	19
6903	FDA9	8000	86
6903	FDB1	8001	28
6903	FDBA	8000	87
6903	FDC2	8001	29
6903	FDA9	8000	86
6903	FDB1	8001	28
6903	FDBA	8000	87
6903	FDC2	8001	29
6903	F9B3	8000	80
6903	F9B9	8001	FC
6903	F9BE	8000	81
6903	F9C4	8001	14
6903	F9C9	8000	82
6903	F9CF	8001	A2
6903	F9D4	8000	83
6903	F9DA	8001	01
6903	F9DF	8000	84
6903	F9E5	8001	02
6903	F9EA	8000	85
6903	F9F0	8001	14
6903	F8DB	8000	87
6903	F9B3	8000	80
6903	F9B9	8001	FC
6903	F9BE	8000	81
6903	F9C4	8001	14
6903	F9C9	8000	82
6903	F9CF	8001	00
6903	F9D4	8000	83
6903	F9DA	8001	01
6903	F9DF	8000	84
6903	F9E5	8001	02
6903	F9EA	8000	85
6903	F9F0	8001	14
6903	F8DB	8000	87
6904	FA23	8000	80
6904	FA29	8001	FC
6904	FA2E	8000	81
6904	FA34	8001	E2
6904	FA39	8000	82
6904	FA3F	8001	A2
6904	FA44	8000	83
6904	FA4A	8001	35
6904	FA4F	8000	84
6904	FA55	8001	B7
6904	FA5A	8000	85
6904	FA60	8001	BD
6904	FADD	8000	86
6904	FAE2	8001	18
6904	FAE9	8000	87
6904	FAEE	8001	19
6904	BF0A	8000	86
6904	C8E1	8001	00
6904	C8E6	8000	87
6904	C8EB	8001	01
6904	C900	8000	86
6904	C905	8001	18
6904	C90A	8000	87
6904	C90F	8001	19
6904	BF0A	8000	86
6904	C8E1	8001	00
6904	C8E6	8000	87
6904	C8EB	8001	01
6904	C900	8000	86
6904	C905	8001	18
6904	C90A	8000	87
6904	C90F	8001	19
6904	BF0A	8000	86
6904	C8E1	8001	00
6904	C8E6	8000	87
6904	C8EB	8001	01
6904	C900	8000	86
6904	C905	8001	18
6904	C90A	8000	87
6904	C90F	8001	19
6904	FAF8	8000	86
6904	FAFE	8001	28
6904	FB05	8000	87
6904	FB0B	8001	29
6904	FDA9	8000	86
6904	FDB1	8001	06
6904	FDBA	8000	87
6904	FDC2	8001	07
6904	FC3F	8000	86
6904	FC48	8001	06
6904	FC4F	8000	87
6904	FC58	8001	07
6904	FDA9	8000	86
6904	FDB1	8001	18
6904	FDBA	8000	87
6904	FDC2	8001	19
6904	FDA9	8000	86
6904	FDB1	8001	28
6904	FDBA	8000	87
6904	FDC2	8001	29
6904	FDA9	8000	86
6904	FDB1	8001	28
6904	FDBA	8000	87
6904	FDC2	8001	29
6904	F9B3	8000	80
6904	F9B9	8001	FC
6904	F9BE	8000	81
6904	F9C4	8001	14
6904	F9C9	8000	82
6904	F9CF	8001	A2
6904	F9D4	8000	83
6904	F9DA	8001	01
6904	F9DF	8000	84
6904	F9E5	8001	02
6904	F9EA	8000	85
6904	F9F0	8001	14
6904	F8DB	8000	87
6904	F9B3	8000	80
6904	F9B9	8001	FC
6904	F9BE	8000	81
6904	F9C4	8001	14
6904	F9C9	8000	82
6904	F9CF	8001	00
6904	F9D4	8000	83
6904	F9DA	8001	01
6904	F9DF	8000	84
6904	F9E5	8001	02
6904	F9EA	8000	85
6904	F9F0	8001	14
6904	F8DB	8000	87
6905	FA23	8000	80
6905	FA29	8001	FC
6905	FA2E	8000	81
6905	FA34	8001	E2
6905	FA39	8000	82
6905	FA3F	8001	A2
6905	FA44	8000	83
6905	FA4A	8001	35
6905	FA4F	8000	84
6905	FA55	8001	B7
6905	FA5A	8000	85
6905	FA60	8001	BD
6905	FADD	8000	86
6905	FAE2	8001	18
6905	FAE9	8000	87
6905	FAEE	8001	19
6905	FAF8	8000	86
6905	FAFE	8001	28
6905	FB05	8000	87
6905	FB0B	8001	29
6905	FDA9	8000	86
6905	FDB1	8001	06
6905	FDBA	8000	87
6905	FDC2	8001	07
6905	FC3F	8000	86
6905	FC48	8001	06
6905	FC4F	8000	87
6905	FC58	8001	07
6905	FDA9	8000	86
6905	FDB1	8001	18
6905	FDBA	8000	87
6905	FDC2	8001	19
6905	FDA9	8000	86
6905	FDB1	8001	28
6905	FDBA	8000	87
6905	FDC2	8001	29
6905	FDA9	8000	86
6905	FDB1	8001	28
6905	FDBA	8000	87
6905	FDC2	8001	29
6905	F9B3	8000	80
6905	F9B9	8001	FC
6905	F9BE	8000	81
6905	F9C4	8001	14
6905	F9C9	8000	82
6905	F9CF	8001	A2
6905	F9D4	8000	83
6905	F9DA	8001	01
6905	F9DF	8000	84
6905	F9E5	8001	02
6905	F9EA	8000	85
6905	F9F0	8001	14
6905	F8DB	8000	87
6905	F9B3	8000	80
6905	F9B9	8001	FC
6905	F9BE	8000	81
6905	F9C4	8001	14
6905	F9C9	8000	82
6905	F9CF	8001	00
6905	F9D4	8000	83
6905	F9DA	8001	01
6905	F9DF	8000	84
6905	F9E5	8001	02
6905	F9EA	8000	85
6905	F9F0	8001	14
6905	F8DB	8000	87
6906	FA23	8000	80
6906	FA29	8001	FC
6906	FA2E	8000	81
6906	FA34	8001	E2
6906	FA39	8000	82
6906	FA3F	8001	A2
6906	FA44	8000	83
6906	FA4A	8001	35
6906	FA4F	8000	84
6906	FA55	8001	B7
6906	FA5A	8000	85
6906	FA60	8001	BD
6906	FADD	8000	86
6906	FAE2	8001	18
6906	FAE9	8000	87
6906	FAEE	8001	19
6906	FAF8	8000	86
6906	FAFE	8001	28
6906	FB05	8000	87
6906	FB0B	8001	29
6906	FDA9	8000	86
6906	FDB1	8001	06
6906	FDBA	8000	87
6906	FDC2	8001	07
6906	FC3F	8000	86
6906	FC48	8001	06
6906	FC4F	8000	87
6906	FC58	8001	07
6906	FDA9	8000	86
6906	FDB1	8001	18
6906	FDBA	8000	87
6906	FDC2	8001	19
6906	FDA9	8000	86
6906	FDB1	8001	28
6906	FDBA	8000	87
6906	FDC2	8001	29
6906	FDA9	8000	86
6906	FDB1	8001	28
6906	FDBA	8000	87
6906	FDC2	8001	29
6906	F9B3	8000	80
6906	F9B9	8001	FC
6906	F9BE	8000	81
6906	F9C4	8001	14
6906	F9C9	8000	82
6906	F9CF	8001	A2
6906	F9D4	8000	83
6906	F9DA	8001	01
6906	F9DF	8000	84
6906	F9E5	8001	02
6906	F9EA	8000	85
6906	F9F0	8001	14
6906	F8DB	8000	87
6906	F9B3	8000	80
6906	F9B9	8001	FC
6906	F9BE	8000	81
6906	F9C4	8001	14
6906	F9C9	8000	82
6906	F9CF	8001	00
6906	F9D4	8000	83
6906	F9DA	8001	01
6906	F9DF	8000	84
6906	F9E5	8001	02
6906	F9EA	8000	85
6906	F9F0	8001	14
6906	F8DB	8000	87
6907	FA23	8000	80
6907	FA29	8001	FC
6907	FA2E	8000	81
6907	FA34	8001	E2
6907	FA39	8000	82
6907	FA3F	8001	A2
6907	FA44	8000	83
6907	FA4A	8001	35
6907	FA4F	8000	84
6907	FA55	8001	B7
6907	FA5A	8000	85
6907	FA60	8001	BD
6907	FADD	8000	86
6907	FAE2	8001	18
6907	FAE9	8000	87
6907	FAEE	8001	19
6907	FAF8	8000	86
6907	FAFE	8001	28
6907	FB05	8000	87
6907	FB0B	8001	29
6907	FDA9	8000	86
6907	FDB1	8001	06
6907	FDBA	8000	87
6907	FDC2	8001	07
6907	FC3F	8000	86
6907	FC48	8001	06
6907	FC4F	8000	87
6907	FC58	8001	07
6907	FDA9	8000	86
6907	FDB1	8001	18
6907	FDBA	8000	87
6907	FDC2	8001	19
6907	FDA9	8000	86
6907	FDB1	8001	28
6907	FDBA	8000	87
6907	FDC2	8001	29
6907	FDA9	8000	86
6907	FDB1	8001	28
6907	FDBA	8000	87
6907	FDC2	8001	29
6907	F9B3	8000	80
6907	F9B9	8001	FC
6907	F9BE	8000	81
6907	F9C4	8001	14
6907	F9C9	8000	82
6907	F9CF	8001	A2
6907	F9D4	8000	83
6907	F9DA	8001	01
6907	F9DF	8000	84
6907	F9E5	8001	02
6907	F9EA	8000	85
6907	F9F0	8001	14
6907	F8DB	8000	87
6907	F9B3	8000	80
6907	F9B9	8001	FC
6907	F9BE	8000	81
6907	F9C4	8001	14
6907	F9C9	8000	82
6907	F9CF	8001	00
6907	F9D4	8000	83
6907	F9DA	8001	01
6907	F9DF	8000	84
6907	F9E5	8001	02
6907	F9EA	8000	85
6907	F9F0	8001	14
6907	F8DB	8000	87
6908	FA23	8000	80
6908	FA29	8001	FC
6908	FA2E	8000	81
6908	FA34	8001	E2
6908	FA39	8000	82
6908	FA3F	8001	A2
6908	FA44	8000	83
6908	FA4A	8001	35
6908	FA4F	8000	84
6908	FA55	8001	B7
6908	FA5A	8000	85
6908	FA60	8001	BD
6908	FADD	8000	86
6908	FAE2	8001	18
6908	FAE9	8000	87
6908	FAEE	8001	19
6908	FAF8	8000	86
6908	FAFE	8001	28
6908	FB05	8000	87
6908	FB0B	8001	29
6908	FDA9	8000	86
6908	FDB1	8001	06
6908	FDBA	8000	87
6908	FDC2	8001	07
6908	FC3F	8000	86
6908	FC48	8001	06
6908	FC4F	8000	87
6908	FC58	8001	07
6908	FDA9	8000	86
6908	FDB1	8001	18
6908	FDBA	8000	87
6908	FDC2	8001	19
6908	FDA9	8000	86
6908	FDB1	8001	28
6908	FDBA	8000	87
6908	FDC2	8001	29
6908	FDA9	8000	86
6908	FDB1	8001	28
6908	FDBA	8000	87
6908	FDC2	8001	29
6908	F9B3	8000	80
6908	F9B9	8001	FC
6908	F9BE	8000	81
6908	F9C4	8001	14
6908	F9C9	8000	82
6908	F9CF	8001	A2
6908	F9D4	8000	83
6908	F9DA	8001	01
6908	F9DF	8000	84
6908	F9E5	8001	02
6908	F9EA	8000	85
6908	F9F0	8001	14
6908	F8DB	8000	87
6908	F9B3	8000	80
6908	F9B9	8001	FC
6908	F9BE	8000	81
6908	F9C4	8001	14
6908	F9C9	8000	82
6908	F9CF	8001	00
6908	F9D4	8000	83
6908	F9DA	8001	01
6908	F9DF	8000	84
6908	F9E5	8001	02
6908	F9EA	8000	85
6908	F9F0	8001	14
6908	F8DB	8000	87
6909	FA23	8000	80
6909	FA29	8001	FC
6909	FA2E	8000	81
6909	FA34	8001	E2
6909	FA39	8000	82
6909	FA3F	8001	A2
6909	FA44	8000	83
6909	FA4A	8001	35
6909	FA4F	8000	84
6909	FA55	8001	B7
6909	FA5A	8000	85
6909	FA60	8001	BD
6909	FADD	8000	86
6909	FAE2	8001	18
6909	FAE9	8000	87
6909	FAEE	8001	19
6909	FAF8	8000	86
6909	FAFE	8001	28
6909	FB05	8000	87
6909	FB0B	8001	29
6909	FDA9	8000	86
6909	FDB1	8001	06
6909	FDBA	8000	87
6909	FDC2	8001	07
6909	FC3F	8000	86
6909	FC48	8001	06
6909	FC4F	8000	87
6909	FC58	8001	07
6909	FDA9	8000	86
6909	FDB1	8001	18
6909	FDBA	8000	87
6909	FDC2	8001	19
6909	FDA9	8000	86
6909	FDB1	8001	28
6909	FDBA	8000	87
6909	FDC2	8001	29
6909	FDA9	8000	86
6909	FDB1	8001	28
6909	FDBA	8000	87
6909	FDC2	8001	29
6909	F9B3	8000	80
6909	F9B9	8001	FC
6909	F9BE	8000	81
6909	F9C4	8001	14
6909	F9C9	8000	82
6909	F9CF	8001	A2
6909	F9D4	8000	83
6909	F9DA	8001	01
6909	F9DF	8000	84
6909	F9E5	8001	02
6909	F9EA	8000	85
6909	F9F0	8001	14
6909	F8DB	8000	87
6909	F9B3	8000	80
6909	F9B9	8001	FC
6909	F9BE	8000	81
6909	F9C4	8001	14
6909	F9C9	8000	82
6909	F9CF	8001	00
6909	F9D4	8000	83
6909	F9DA	8001	01
6909	F9DF	8000	84
6909	F9E5	8001	02
6909	F9EA	8000	85
6909	F9F0	8001	14
6909	F8DB	8000	87
6910	FA23	8000	80
6910	FA29	8001	FC
6910	FA2E	8000	81
6910	FA34	8001	E2
6910	FA39	8000	82
6910	FA3F	8001	A2
6910	FA44	8000	83
6910	FA4A	8001	35
6910	FA4F	8000	84
6910	FA55	8001	B7
6910	FA5A	8000	85
6910	FA60	8001	BD
6910	FADD	8000	86
6910	FAE2	8001	18
6910	FAE9	8000	87
6910	FAEE	8001	19
6910	FAF8	8000	86
6910	FAFE	8001	28
6910	FB05	8000	87
6910	FB0B	8001	29
6910	FDA9	8000	86
6910	FDB1	8001	06
6910	FDBA	8000	87
6910	FDC2	8001	07
6910	FC3F	8000	86
6910	FC48	8001	06
6910	FC4F	8000	87
6910	FC58	8001	07
6910	FDA9	8000	86
6910	FDB1	8001	18
6910	FDBA	8000	87
6910	FDC2	8001	19
6910	FDA9	8000	86
6910	FDB1	8001	28
6910	FDBA	8000	87
6910	FDC2	8001	29
6910	FDA9	8000	86
6910	FDB1	8001	28
6910	FDBA	8000	87
6910	FDC2	8001	29
6910	F9B3	8000	80
6910	F9B9	8001	FC
6910	F9BE	8000	81
6910	F9C4	8001	14
6910	F9C9	8000	82
6910	F9CF	8001	A2
6910	F9D4	8000	83
6910	F9DA	8001	01
6910	F9DF	8000	84
6910	F9E5	8001	02
6910	F9EA	8000	85
6910	F9F0	8001	14
6910	F8DB	8000	87
6910	F9B3	8000	80
6910	F9B9	8001	FC
6910	F9BE	8000	81
6910	F9C4	8001	14
6910	F9C9	8000	82
6910	F9CF	8001	00
6910	F9D4	8000	83
6910	F9DA	8001	01
6910	F9DF	8000	84
6910	F9E5	8001	02
6910	F9EA	8000	85
6910	F9F0	8001	14
6910	F8DB	8000	87
6911	FA23	8000	80
6911	FA29	8001	FC
6911	FA2E	8000	81
6911	FA34	8001	E2
6911	FA39	8000	82
6911	FA3F	8001	A2
6911	FA44	8000	83
6911	FA4A	8001	35
6911	FA4F	8000	84
6911	FA55	8001	B7
6911	FA5A	8000	85
6911	FA60	8001	BD
6911	FADD	8000	86
6911	FAE2	8001	18
6911	FAE9	8000	87
6911	FAEE	8001	19
6911	FAF8	8000	86
6911	FAFE	8001	28
6911	FB05	8000	87
6911	FB0B	8001	29
6911	FDA9	8000	86
6911	FDB1	8001	06
6911	FDBA	8000	87
6911	FDC2	8001	07
6911	FC3F	8000	86
6911	FC48	8001	06
6911	FC4F	8000	87
6911	FC58	8001	07
6911	FDA9	8000	86
6911	FDB1	8001	18
6911	FDBA	8000	87
6911	FDC2	8001	19
6911	FDA9	8000	86
6911	FDB1	8001	28
6911	FDBA	8000	87
6911	FDC2	8001	29
6911	FDA9	8000	86
6911	FDB1	8001	28
6911	FDBA	8000	87
6911	FDC2	8001	29
6911	F9B3	8000	80
6911	F9B9	8001	FC
6911	F9BE	8000	81
6911	F9C4	8001	14
6911	F9C9	8000	82
6911	F9CF	8001	A2
6911	F9D4	8000	83
6911	F9DA	8001	01
6911	F9DF	8000	84
6911	F9E5	8001	02
6911	F9EA	8000	85
6911	F9F0	8001	14
6911	F8DB	8000	87
6911	F9B3	8000	80
6911	F9B9	8001	FC
6911	F9BE	8000	81
6911	F9C4	8001	14
6911	F9C9	8000	82
6911	F9CF	8001	00
6911	F9D4	8000	83
6911	F9DA	8001	01
6911	F9DF	8000	84
6911	F9E5	8001	02
6911	F9EA	8000	85
6911	F9F0	8001	14
6911	F8DB	8000	87
6912	FA23	8000	80
6912	FA29	8001	FC
6912	FA2E	8000	81
6912	FA34	8001	E2
6912	FA39	8000	82
6912	FA3F	8001	A2
6912	FA44	8000	83
6912	FA4A	8001	35
6912	FA4F	8000	84
6912	FA55	8001	B7
6912	FA5A	8000	85
6912	FA60	8001	BD
6912	FADD	8000	86
6912	FAE2	8001	18
6912	FAE9	8000	87
6912	FAEE	8001	19
6912	FAF8	8000	86
6912	FAFE	8001	28
6912	FB05	8000	87
6912	FB0B	8001	29
6912	FDA9	8000	86
6912	FDB1	8001	06
6912	FDBA	8000	87
6912	FDC2	8001	07
6912	FC3F	8000	86
6912	FC48	8001	06
6912	FC4F	8000	87
6912	FC58	8001	07
6912	FDA9	8000	86
6912	FDB1	8001	18
6912	FDBA	8000	87
6912	FDC2	8001	19
6912	FDA9	8000	86
6912	FDB1	8001	28
6912	FDBA	8000	87
6912	FDC2	8001	29
6912	FDA9	8000	86
6912	FDB1	8001	28
6912	FDBA	8000	87
6912	FDC2	8001	29
6912	F9B3	8000	80
6912	F9B9	8001	FC
6912	F9BE	8000	81
6912	F9C4	8001	14
6912	F9C9	8000	82
6912	F9CF	8001	A2
6912	F9D4	8000	83
6912	F9DA	8001	01
6912	F9DF	8000	84
6912	F9E5	8001	02
6912	F9EA	8000	85
6912	F9F0	8001	14
6912	F8DB	8000	87
6912	F9B3	8000	80
6912	F9B9	8001	FC
6912	F9BE	8000	81
6912	F9C4	8001	14
6912	F9C9	8000	82
6912	F9CF	8001	00
6912	F9D4	8000	83
6912	F9DA	8001	01
6912	F9DF	8000	84
6912	F9E5	8001	02
6912	F9EA	8000	85
6912	F9F0	8001	14
6912	F8DB	8000	87
6913	FA23	8000	80
6913	FA29	8001	FC
6913	FA2E	8000	81
6913	FA34	8001	E2
6913	FA39	8000	82
6913	FA3F	8001	A2
6913	FA44	8000	83
6913	FA4A	8001	35
6913	FA4F	8000	84
6913	FA55	8001	B7
6913	FA5A	8000	85
6913	FA60	8001	BD
6913	FADD	8000	86
6913	FAE2	8001	18
6913	FAE9	8000	87
6913	FAEE	8001	19
6913	FAF8	8000	86
6913	FAFE	8001	28
6913	FB05	8000	87
6913	FB0B	8001	29
6913	FDA9	8000	86
6913	FDB1	8001	06
6913	FDBA	8000	87
6913	FDC2	8001	07
6913	FC3F	8000	86
6913	FC48	8001	06
6913	FC4F	8000	87
6913	FC58	8001	07
6913	FDA9	8000	86
6913	FDB1	8001	18
6913	FDBA	8000	87
6913	FDC2	8001	19
6913	FDA9	8000	86
6913	FDB1	8001	28
6913	FDBA	8000	87
6913	FDC2	8001	29
6913	FDA9	8000	86
6913	FDB1	8001	28
6913	FDBA	8000	87
6913	FDC2	8001	29
6913	F9B3	8000	80
6913	F9B9	8001	FC
6913	F9BE	8000	81
6913	F9C4	8001	14
6913	F9C9	8000	82
6913	F9CF	8001	A2
6913	F9D4	8000	83
6913	F9DA	8001	01
6913	F9DF	8000	84
6913	F9E5	8001	02
6913	F9EA	8000	85
6913	F9F0	8001	14
6913	F8DB	8000	87
6913	F9B3	8000	80
6913	F9B9	8001	FC
6913	F9BE	8000	81
6913	F9C4	8001	14
6913	F9C9	8000	82
6913	F9CF	8001	00
6913	F9D4	8000	83
6913	F9DA	8001	01
6913	F9DF	8000	84
6913	F9E5	8001	02
6913	F9EA	8000	85
6913	F9F0	8001	14
6913	F8DB	8000	87
6914	FA23	8000	80
6914	FA29	8001	FC
6914	FA2E	8000	81
6914	FA34	8001	E2
6914	FA39	8000	82
6914	FA3F	8001	A2
6914	FA44	8000	83
6914	FA4A	8001	35
6914	FA4F	8000	84
6914	FA55	8001	B7
6914	FA5A	8000	85
6914	FA60	8001	BD
6914	FADD	8000	86
6914	FAE2	8001	18
6914	FAE9	8000	87
6914	FAEE	8001	19
6914	BF0A	8000	86
6914	C8E1	8001	00
6914	C8E6	8000	87
6914	C8EB	8001	01
6914	C900	8000	86
6914	C905	8001	18
6914	C90A	8000	87
6914	C90F	8001	19
6914	BF0A	8000	86
6914	C8E1	8001	00
6914	C8E6	8000	87
6914	C8EB	8001	01
6914	C900	8000	86
6914	C905	8001	18
6914	C90A	8000	87
6914	C90F	8001	19
6914	BF0A	8000	86
6914	C8E1	8001	00
6914	C8E6	8000	87
6914	C8EB	8001	01
6914	C900	8000	86
6914	C905	8001	18
6914	C90A	8000	87
6914	C90F	8001	19
6914	FAF8	8000	86
6914	FAFE	8001	28
6914	FB05	8000	87
6914	FB0B	8001	29
6914	FDA9	8000	86
6914	FDB1	8001	06
6914	FDBA	8000	87
6914	FDC2	8001	07
6914	FC3F	8000	86
6914	FC48	8001	06
6914	FC4F	8000	87
6914	FC58	8001	07
6914	FDA9	8000	86
6914	FDB1	8001	18
6914	FDBA	8000	87
6914	FDC2	8001	19
6914	FDA9	8000	86
6914	FDB1	8001	28
6914	FDBA	8000	87
6914	FDC2	8001	29
6914	FDA9	8000	86
6914	FDB1	8001	28
6914	FDBA	8000	87
6914	FDC2	8001	29
6914	F9B3	8000	80
6914	F9B9	8001	FC
6914	F9BE	8000	81
6914	F9C4	8001	14
6914	F9C9	8000	82
6914	F9CF	8001	A2
6914	F9D4	8000	83
6914	F9DA	8001	01
6914	F9DF	8000	84
6914	F9E5	8001	02
6914	F9EA	8000	85
6914	F9F0	8001	14
6914	F8DB	8000	87
6914	F9B3	8000	80
6914	F9B9	8001	FC
6914	F9BE	8000	81
6914	F9C4	8001	14
6914	F9C9	8000	82
6914	F9CF	8001	00
6914	F9D4	8000	83
6914	F9DA	8001	01
6914	F9DF	8000	84
6914	F9E5	8001	02
6914	F9EA	8000	85
6914	F9F0	8001	14
6914	F8DB	8000	87
6915	FA23	8000	80
6915	FA29	8001	FC
6915	FA2E	8000	81
6915	FA34	8001	E2
6915	FA39	8000	82
6915	FA3F	8001	A2
6915	FA44	8000	83
6915	FA4A	8001	35
6915	FA4F	8000	84
6915	FA55	8001	B7
6915	FA5A	8000	85
6915	FA60	8001	BD
6915	FADD	8000	86
6915	FAE2	8001	18
6915	FAE9	8000	87
6915	FAEE	8001	19
6915	FAF8	8000	86
6915	FAFE	8001	28
6915	FB05	8000	87
6915	FB0B	8001	29
6915	FDA9	8000	86
6915	FDB1	8001	06
6915	FDBA	8000	87
6915	FDC2	8001	07
6915	FC3F	8000	86
6915	FC48	8001	06
6915	FC4F	8000	87
6915	FC58	8001	07
6915	FDA9	8000	86
6915	FDB1	8001	18
6915	FDBA	8000	87
6915	FDC2	8001	19
6915	FDA9	8000	86
6915	FDB1	8001	28
6915	FDBA	8000	87
6915	FDC2	8001	29
6915	FDA9	8000	86
6915	FDB1	8001	28
6915	FDBA	8000	87
6915	FDC2	8001	29
6915	F9B3	8000	80
6915	F9B9	8001	FC
6915	F9BE	8000	81
6915	F9C4	8001	14
6915	F9C9	8000	82
6915	F9CF	8001	A2
6915	F9D4	8000	83
6915	F9DA	8001	01
6915	F9DF	8000	84
6915	F9E5	8001	02
6915	F9EA	8000	85
6915	F9F0	8001	14
6915	F8DB	8000	87
6915	F9B3	8000	80
6915	F9B9	8001	FC
6915	F9BE	8000	81
6915	F9C4	8001	14
6915	F9C9	8000	82
6915	F9CF	8001	00
6915	F9D4	8000	83
6915	F9DA	8001	01
6915	F9DF	8000	84
6915	F9E5	8001	02
6915	F9EA	8000	85
6915	F9F0	8001	14
6915	F8DB	8000	87
6916	FA23	8000	80
6916	FA29	8001	FC
6916	FA2E	8000	81
6916	FA34	8001	E2
6916	FA39	8000	82
6916	FA3F	8001	A2
6916	FA44	8000	83
6916	FA4A	8001	35
